County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Age-adjusted Death Rate,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Child Mortality Rate (Asian),Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),Child Mortality Rate (white),Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (white),ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (White),Firearm Fatalities Rate (white),Homicide Rate,Homicide Rate (Asian),Homicide Rate (Black),Homicide Rate (Hispanic),Homicide Rate (White),Homicide Rate (white),Infant Mortality Rate,Infant Mortality Rate (Asian),Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),Infant Mortality Rate (white),Injury Death Rate,Injury Death Rate (Asian),Injury Death Rate (Black),Injury Death Rate (Hispanic),Injury Death Rate (White),Injury Death Rate (white),MV Mortality Rate,MV Mortality Rate (Asian),MV Mortality Rate (Black),MV Mortality Rate (Hispanic),MV Mortality Rate (White),MV Mortality Rate (white),Mammography Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hosp. Rate,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Suicide Rate (Asian),Suicide Rate (Black),Suicide Rate (Hispanic),Suicide Rate (White),Suicide Rate (white),Teen Birth Rate,Teen Birth Rate (Asian),Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),Teen Birth Rate (white),Violent Crime Rate,YPLL Rate,YPLL Rate (Asian),YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),YPLL Rate (white),Years of Potential Life Lost Rate
Camden,2014,,21.4,15.6,24.3,9.0115313434,16.950625472,68.244846817,,,,,,,,,,,,,,,,,,,,,3665.4,1941.3,,,,,,,4.7190401472,,,,,,,,,,,,56.8,,,,,,19.466040607,,,,,,,,,,,,,,,,,,,52.65986029,,,,,,411.4178781,6698.29,,,,,,
Camden,2015,,22.7,15.6,24.3,8.4558112551,17.831813576,,,,15.4,,,,63.521718823,,,,,,,15.4,,,,,,,3813.7,2070.9,,,,,,,4.6,,,,,,6.2,,,,,,56.732073855,,,,,,16.949395998,,,,,,,,,,,63.88,,,,,,,,52.319688109,,,,,,386.1914647,,,,,,,6761.9
Camden,2016,,18.0,18.4,16.0,6.8307267709,16.999614521,,,,15.3,,,,63.843770538,,,,,,,13.2,7.7466834511,,,,,,4452.2,2429.8,,,,,,,4.5,,,,,,5.9523809524,,,,,,55.550083719,,,,,,16.738300921,,,,,,,,,,1.9,42.32,,,,,,,,48.989979322,,,,,,386.1914647,,,,,,,6942.0
Camden,2017,,20.4,18.976504749,16.51286605,5.4737687366,13.613426447,,,9.1,9.1,,,,51.64894024,,,,,,9.4,9.4,9.6397930658,,,,,,4715.0,2729.8,13.6,,,,,,,,,,,,5.6275579809,,,,,,57.882735018,,,,,,14.247640758,,,,,,,,,1.3,1.3,48.57,,,,,,,,44.986095207,,,,,,411.69232816,,,,,,,7285.6
Camden,2018,,24.4,18.644723437,18.613645889,5.715125968,12.525458248,,,11.2,11.2,,,,44.332221815,,,,,,,9.3,12.091359769,,,,,,4050.2,2358.6,11.922389093,,,,,,2.7705589326,,,,,,5.542642589,,,,,,53.073861123,,,,,,14.406906449,,,,,,,,,1.3,1.3,52.37,,,,,,,,36.48613177,,,,,,411.69232816,,,,,,,7549.7382789
Camden,2019,,18.9,18.644723437,18.613645889,5.1803310055,13.604640624,,,,13.0,,,,50.37978608,,,,,,,12.8,12.645902095,,,,,,3797.6,2482.3,9.9,,,,,,2.8,,,,,,5.6149248325,,,,,,56.562599128,,,,,,12.105571589,,,,,,,,,,1.7,,,,,,,,,34.266497001,,,,,,319.79797265,,,,,,,7444.7016785
Camden,2020,39.1,20.8,18.070583928,16.875882229,4.1559431894,13.465055888,,383.78734201,15.9,17.2,,3.8316341884,3.4343800261,42.651363874,,,,,,14.4,16.2,11.895147406,,,,,,2484.3,1769.3,9.8537849904,,,,,,,,,,,,5.8076225045,,,,,,57.985734751,,63.392051021,,62.718251543,,,,20.729971393,,10.298268365,,,56555.0,11.725055626,1.8,2.1,,4582.0,17.189499195,,,,,,30.50311541,,32.553035845,32.5,29.037850332,,319.79797265,,,10730.991484,,7322.8474924,,7720.8850868
Camden,2021,37.3,20.3,17.97578689,19.193385696,3.622598112,14.220018034,,380.44684631,34.1,36.6,,4.1606220888,3.9399981986,61.544379267,,,,,,32.3,34.1,11.772943298,,,,,,2621.1,2094.7,8.63049115,,,,,,,,,,,,5.4535538993,,,,,,57.036289339,,55.330840266,,62.725336819,,,,23.312580566,,10.613980887,,,58552.0,12.432432432,3.4,3.6,,4739.0,15.109688222,,,,,,26.868495743,,31.025349981,34.610630408,23.935389134,,319.79797265,,,10726.052829,,7575.6344897,,8072.346834
Camden,2022,35.1,12.9,18.798179684,19.3,4.7275831,14.195019448,,,18.6,26.2,379.83567401,5.2186119626,4.4565303827,55.24335651,,,,,,17.5,24.6,14.047431458,,,,,,2781.8,2075.0,11.120048335,,18.95159762,,,9.9080119313,,,,,,,5.1813471503,,,,,,59.306924454,,62.540272145,,,63.098391773,,,21.756867011,,,12.401679112,,67525.0,13.372130341,2.0,2.8,,4436.0,14.593655322,,,,,,25.085845097,,31.56274057,31.941031941,,21.588052639,319.79797265,,,10098.976206,,,7631.0152798,8023.3969688
Camden,2023,37.3,16.6,17.463209918,18.9,3.162803583,14.685064863,,379.83567401,,,,4.7406231634,3.5849809998,55.24335651,,,,,,,,14.047431458,,,,,,,,11.120048335,,18.95159762,,9.9080119313,,,,,,,,5.1813471503,,,,,,59.306924454,,62.540272145,,63.098391773,,,,21.756867011,,12.401679112,,,63482.0,13.372130341,,,,3109.0,14.593655322,,,,,,25.085845097,,31.56274057,31.941031941,21.588052639,,,,,10098.976206,,7631.0152798,,8023.3969688
Candler,2011,,34.8,7.0,,,29.7,144.6399,,,0.0,,,,,,,,,,,0.0,,,,,,,6793.2,2979.8,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,43.9024,,,0.0,0.0,,,,,,,,,124.6,,,,,,,10270.1,,,,,,
Candler,2012,,38.2,5.3,,9.8,28.3,127.46251976,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,5927.9,2653.6,,,,,,,,,,,,,,,,,,,,,,,,,33.28479301,,,,,,51.515151515,,,0.0,0.0,,,,,,,,,119.6,,,,,,,11087.61,,,,,,
Candler,2013,,40.3,6.4,,10.4,26.9,103.48999977,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,1572.6,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,28.478437754,,,,,,,,,0.0,0.0,,,,,,,,,96.444626073,,,,,,121.38728324,10898.11,,,,,,
Candler,2014,,41.2,,27.2,10.293463762,25.969645868,113.10147803,,,,,,,,,,,,,,,,,,,,,6649.5,3710.5,,,,,,,,,,,,,,,,,,,71.0,,,,,,28.478437754,,,,,,,,,,,,,,,,,,,84.0972499,,,,,,181.85124568,10898.11,,,,,,
Candler,2015,,43.2,,27.2,9.8604032794,24.57415645,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,6384.3,3720.4,,,,,,,,,,,,,,,,,,,72.777555402,,,,,,22.387273493,,,,,,,,,0.0,,102.98,,,,,,,,73.34384858,,,,,,181.85124568,,,,,,,8954.47
Candler,2016,,43.6,13.5,20.0,7.2093483858,24.159733777,,,,,,,,,,,,,,,,,,,,,,4363.0,3052.2,,,,,,,,,,,,,,,,,,,68.83060426,,,,,,22.226580375,,,,,,,,,,,90.41,,,,,,,,69.252077562,,,,,,181.85124568,,,,,,,9019.5
Candler,2017,,43.3,13.426719598,21.440269714,5.5932880543,22.835888188,,,0.0,,,,,,,,,,,0.0,,,,,,,,3991.8,3362.0,,,,,,,,,,,,,,,,,,,78.034262485,,,,,,24.681094282,,,,,,,,,0.0,,72.47,,,,,,,,60.055314105,,,,,,,,,,,,,9230.4
Candler,2018,,38.7,13.435791209,22.023973203,4.8795060745,21.215557319,,,,,,,,,,,,,,,,,,,,,,4531.2,3146.9,,,,,,,,,,,,,,,,,,,89.517337133,,,,,,24.671479769,,,,,,,,,,,73.62,,,,,,,,45.995241872,,,,,,,,,,,,,12367.837828
Candler,2019,,35.8,13.435791209,22.023973203,4.155597723,20.530933121,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,3961.9,2897.3,,,,,,,,,,,,,,,,,,,84.530853762,,,,,,28.641731002,,,,,,,,,0.0,0.0,,,,,,,,,42.578591325,,,,,,,,,,,,,13550.706271
Candler,2020,49.6,35.3,13.336804582,21.666477683,3.4341172079,20.794609665,,585.74484891,,,,4.5282969144,4.464123626,,,,,,,,,,,,,,,2867.5,2339.6,,,,,,,,,,,,,,,,,,,92.052212015,,82.156994548,,102.75983558,,,,,,,,,35841.0,34.044336201,,,,6598.0,18.477122387,,,,,,43.300653595,,56.179775281,95.744680851,26.666666667,,,,,14883.771001,,11198.614815,,11594.880199
Candler,2021,53.7,34.3,14.730604684,25.61163393,2.9740447008,22.039243167,,550.37138121,,,,5.1707380648,5.3986784499,,,,,,,,,,,,,,,3134.9,2826.9,,,,,,,,,,,,,,,,,,,95.884348724,,96.935351577,,100.46093842,,,,53.208470789,,29.342723005,,,41665.0,36.814494392,,,,6916.0,18.25991713,,,,,,42.236024845,,53.019145803,83.870967742,27.857142857,,,,,16458.337039,,8334.7948634,,10153.929076
Candler,2022,39.3,31.8,16.3933277,25.6,4.43813243,22.241908812,,,,,646.54523835,6.0121138956,5.7710339377,,,,,,,,,,,,,,,3336.4,3227.3,22.086838085,,,,,,,,,,,,,,,,,,90.187922181,,88.112196196,,,97.998455782,,,68.648677193,,,29.492932229,,42583.0,40.733197556,,,,5053.0,18.147927297,,,,,,35.7439734,,43.413173653,62.857142857,,24.944974321,,,,20132.839892,,,10965.090844,12611.642056
Candler,2023,41.1,34.0,15.650911207,24.4,3.0287901481,22.075471698,,646.54523835,,,,5.3008257057,4.466159357,,,,,,,,,,,,,,,,,22.086838085,,,,,,,,,,,,,,,,,,90.187922181,,88.112196196,,97.998455782,,,,68.648677193,,29.492932229,,,41593.0,40.733197556,,,,4802.0,18.147927297,,,,,,35.7439734,,43.413173653,62.857142857,24.944974321,,,,,20132.839892,,10965.090844,,12611.642056
Carroll,2011,,19.1,14.1,19.8,,22.4,83.6688,,,23.0,,,,,,,,,,,22.5,,,,,,,5760.2,3103.7,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,63.038,,,1.5,2.7,,,,,,,,,56.2,,,,,,,9258.0,,,,,,
Carroll,2012,,24.3,11.5,19.3,11.1,21.2,63.463639728,,9.9,13.7,,,,,,,,,,,13.4,,,,,,,6079.9,3280.2,,,,,,,4.227,,,,,,,,,,,,,,,,,,23.042448553,,,,,,59.412404788,,,1.2,1.6,,,,,,,,,54.2,,,,,,763.63359637,8538.03,,,,,,
Carroll,2013,,25.4,13.3,22.8,10.7,22.3,48.109999895,,9.9,13.9,,,,,,,,,,8.9,13.4,,,,,,,5830.6,3106.2,,,,,,,4.9445277441,,,,,,,,,,,,,,,,,,23.653551641,,,,,,,,,1.0,1.5,,,,,,,,,49.151477058,,,,,,746.93021337,8667.75,,,,,,
Carroll,2014,,26.4,15.6,21.5,9.6745889444,22.572010413,47.221532471,,12.4,17.1,,,,,,,,,,12.3,16.7,,,,,,,5644.5,3364.8,,,,,,,4.9445277441,,,,,,,,,,,,74.2,,,,,,23.653551641,,,,,,,,,1.4,1.9,,,,,,,,,47.897883942,,,,,,572.91881782,8667.75,,,,,,
Carroll,2015,,25.2,15.6,21.5,9.6055711161,22.053576128,,,8.9,15.4,,,,56.169256694,,,,,,8.7,15.7,,,,,,,5550.7,3497.3,,,,,,,4.7,,,,,,6.5,,,,,,73.293004129,,,,,,21.333583092,,,,,,,,,0.9,,38.63,,,,,,,,46.086477217,,,,,,430.93407873,,,,,,,8380.14
Carroll,2016,,32.8,15.9,17.7,8.1918620318,20.224342526,,,17.6,25.4,,,,54.640403443,,,,,,16.3,24.1,15.975007988,,,,,,3908.4,2908.1,,,,,,,4.8,,,,,,6.0934326337,,,,,,74.27336194,,,,,,21.154657314,,,,,,,,,1.8,2.6,34.64,,,,,,,,43.842229079,,,,,,430.93407873,,,,,,,8577.1
Carroll,2017,,26.4,17.095025612,17.736586534,6.6017523052,18.412621969,,,18.2,27.5,,,,62.198024086,,,,,,17.8,27.2,16.715885663,,,,,,3893.5,2975.1,12.6,,,,,,4.6,,,,,,5.5627987831,,,,,,73.439151937,,,,,,20.13528875,,,,,,,,,1.9,2.9,34.22,,,,,,,,40.772663366,,,,,,288.42192007,,,,,,,8766.1
Carroll,2018,,21.1,17.073915828,20.014191247,5.9923621251,16.496881497,,,5.7,14.8,,,,68.363152261,,,,,,,14.4,20.005856787,,,,,,3465.1,2732.8,12.305874825,,,,,,4.0479684258,,,,,,6.3646574317,,,,,,74.890038219,,,,,,19.860345089,,,,,,,,,0.6,1.6,41.95,,,,,,,,35.541393468,,,,,,288.42192007,,,,,,,9332.3424432
Carroll,2019,,24.4,17.073915828,20.014191247,5.0273442468,15.548033991,,,19.8,28.0,,,,72.425540286,,,,,,17.5,26.7,23.521447544,,,,,,3686.1,3081.9,12.9,,,,,,3.9,,,,,,6.7447306792,,,,,,81.381963114,,,,,,19.302962503,,,,,,,,,1.9,2.9,,,,,,,,,33.11096896,,,,,,311.38322472,,,,,,,9317.7741714
Carroll,2020,39.7,21.5,16.299986275,18.040925947,4.0084502465,15.978329626,,483.91567314,22.9,29.9,,3.9956728518,3.7763505909,65.920752566,,81.823016815,,68.742418116,,21.4,28.0,22.7147538,,,,,,2573.3,1981.4,13.601178998,,,,,,4.2248253221,,9.0189333179,,2.567772064,,6.8790049001,,,,,,84.017409509,,58.385895383,35.155563368,96.944693886,,,,20.614704727,,19.857437295,,,52502.0,18.763194813,2.0,2.6,,4235.0,18.420463011,,,,,,30.186294279,,27.32121476,40.591966173,30.897009967,,311.38322472,,,10205.745046,,9579.6479537,,9151.1131731
Carroll,2021,36.1,21.8,16.651834155,20.768737893,3.4142365513,15.20123776,,482.78942129,30.2,45.2,,4.7722087407,4.4443775645,61.137692717,,89.609384546,,59.102448722,,27.9,41.8,23.319519562,,,,,,2457.2,1948.9,12.612253315,,9.579878771,,14.673583762,,3.9351729447,,8.8568355792,,2.5509336417,,7.0128885519,,,,,,83.343133395,,60.962864906,31.644799299,96.088306574,,,,24.039982286,,20.407469134,,,59193.0,19.798838878,2.3,3.5,,4397.0,17.040576172,,,,,,27.720253239,,24.911414152,37.72070626,28.444444444,,311.38322472,,,10891.03744,4151.7251308,9489.1022956,,9327.2511752
Carroll,2022,34.0,21.5,17.950070924,22.0,6.36255163,16.691565389,,,31.8,39.5,493.78785249,5.4802950871,4.7417362743,61.856034498,,105.16948467,,,52.347587984,32.1,39.3,23.071834016,,15.412854321,,,26.827893233,2616.5,2168.7,13.303717126,,8.5344621582,,,15.968363853,3.7691940126,,8.0635657088,,,2.5327869268,7.5736059831,,8.0091533181,,,8.2273747195,86.895165025,,64.008466186,30.736493675,,100.50676072,,,24.190697126,,,21.106557723,,64554.0,20.183426003,3.1,3.7,,4400.0,18.190748272,,,,,,25.902050579,,22.415807925,36.288814067,,26.768731153,311.38322472,,,12228.537696,4110.3164483,,9627.9709995,9677.9046966
Carroll,2023,37.4,20.0,16.297265331,20.3,3.6818667617,16.563032239,,493.78785249,,,,4.9861914478,3.741811464,61.856034498,,105.16948467,,52.347587984,,,,23.071834016,,15.412854321,,26.827893233,,,,13.303717126,,8.5344621582,,15.968363853,,3.7691940126,,8.0635657088,,2.5327869268,,7.5736059831,,8.0091533181,,8.2273747195,,86.895165025,,64.008466186,30.736493675,100.50676072,,,,24.190697126,,21.106557723,,,59894.0,20.183426003,,,,3646.0,18.190748272,,,,,,25.902050579,,22.415807925,36.288814067,26.768731153,,,,,12228.537696,4110.3164483,9627.9709995,,9677.9046966
Catoosa,2011,,17.0,13.5,30.3,,16.2,65.9671,,,13.5,,,,,,,,,,,13.9,,,,,,,2233.1,1338.9,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,62.8205,,,1.0,1.8,,,,,,,,,55.3,,,,,,,7291.9,,,,,,
Catoosa,2012,,20.6,12.4,28.9,8.0,18.4,66.145951345,,19.3,25.4,,,,,,,,,,,26.1,,,,,,,2120.0,1251.4,,,,,,,,,,,,,,,,,,,,,,,,,16.107407986,,,,,,65.127020785,,,2.4,3.2,,,,,,,,,55.1,,,,,,173.11142799,6940.46,,,,,,
Catoosa,2013,,21.1,14.7,26.5,7.8,19.2,58.129999995,,7.5,13.6,,,,,,,,,,7.7,13.8,,,,,,,1969.0,1175.9,,,,,,,3.0000092308,,,,,,,,,,,,,,,,,,13.153886627,,,,,,,,,0.9,1.6,,,,,,,,,53.3560477,,,,,,170.9500312,7058.37,,,,,,
Catoosa,2014,,22.0,13.4,22.9,6.5894718605,18.064353585,65.30013241,,13.3,22.2,,,,,,,,,,12.2,21.3,,,,,,,1670.2,865.6,,,,,,,3.0000092308,,,,,,,,,,,,53.7,,,,,,13.153886627,,,,,,,,,1.4,2.5,,,,,,,,,51.83029975,,,,,,176.21191172,7058.37,,,,,,
Catoosa,2015,,22.9,13.4,22.9,6.0953442008,18.285859153,,,9.0,16.0,,,,56.661682537,,,,,,9.1,16.7,,,,,,,1380.8,794.9,,,,,,,2.8,,,,,,7.2,,,,,,60.187798405,,,,,,10.128360083,,,,,,,,,0.9,,61.82,,,,,,,,50.037240165,,,,,,195.41622625,,,,,,,6890.42
Catoosa,2016,,18.9,16.5,15.4,6.2210200927,17.87347561,,,16.7,35.5,,,,50.64813789,,,,,,15.1,36.1,20.920715591,,,,,,1408.2,759.1,,,,,,,2.8,,,,,,6.611258028,,,,,,58.567785239,,,,,,10.033154,,,,,,,,,1.4,3.3,54.46,,,,,,,,47.145387655,,,,,,195.41622625,,,,,,,6840.7
Catoosa,2017,,19.6,17.498294653,15.450337755,5.1303347815,15.988504284,,,17.3,40.0,,,,46.392577188,,,,,,15.0,36.1,16.752799748,,,,,,1335.8,736.3,10.4,,,,,,,,,,,,6.3145809414,,,,,,67.981798027,,,,,,10.563984735,,,,,,,,,1.4,3.5,55.79,,,,,,,,43.834296724,,,,,,221.91796161,,,,,,,7036.8
Catoosa,2018,,18.9,16.877645061,15.429453104,4.8361062826,13.380652423,,,9.6,13.0,,,,46.572878525,,,,,,,11.9,23.22422994,,,,,,496.9,339.7,12.179303709,,,,,,,,,,,,4.2701863354,,,,,,73.684787441,,,,,,12.037697692,,,,,,,,,0.9,1.1,53.97,,,,,,,,34.98705479,,,,,,221.91796161,,,,,,,7455.0228833
Catoosa,2019,,17.3,16.877645061,15.429453104,4.1542130846,12.807131985,,,18.1,21.0,,,,53.236110215,,,,,,16.3,19.2,27.638468728,,,,,,1022.5,710.3,12.7,,,,,,,,,,,,4.5311268716,,,,,,73.651986785,,,,,,11.751750793,,,,,,,,,1.6,1.9,,,,,,,,,33.453313572,,,,,,260.12915715,,,,,,,8471.5908974
Catoosa,2020,38.8,16.5,17.271318204,14.998338274,3.4201954397,12.739131225,,406.72151846,19.8,30.0,,3.8191170357,3.2756607752,43.613807808,,,,,,17.6,27.9,24.954084485,,,,,,722.1,454.4,12.95028596,,,,,,,,,,,,4.1849342367,,,,,,72.883004707,,,,,,,,,,,,,55807.0,11.678301715,1.5,2.3,,4463.0,15.33620563,,,,,,30.832042799,,29.05982906,25.641025641,31.393627795,,260.12915715,,,,,,,7804.6358822
Catoosa,2021,32.3,15.2,18.545167353,19.180987652,2.9805770206,13.938432129,,373.18414397,13.7,24.7,,4.3918721526,3.913473152,34.090355676,,,,,,13.2,23.4,20.342346812,,,,,,998.6,638.9,14.071940551,,,,,,,,,,,,,,,,,,72.156120695,,,,,,,,,,,,,60753.0,10.7543071,0.9,1.7,,3668.0,18.078949007,,,,,,27.604130084,,29.411764706,23.339317774,27.858204867,,260.12915715,,,,,,,7028.971826
Catoosa,2022,34.7,14.2,19.390382707,20.0,4.34515961,12.654655958,,,33.3,37.9,384.11158638,5.3364739011,4.3343292642,39.182394044,,,,,,30.5,34.9,17.734339593,,,,,,921.2,662.5,13.990426976,,,,,,,,,,,,4.5520380716,,,,,,73.821827447,,,,,,,,,,,,,61906.0,10.478705773,2.4,2.7,,3577.0,20.728782128,,,,,,25.157673441,,31.496062992,21.558872305,,25.117739403,260.12915715,,,,,,,7455.2848332
Catoosa,2023,34.5,17.2,18.144157658,18.8,2.7079534925,14.061565778,,384.11158638,,,,4.9448638628,3.4905162295,39.182394044,,,,,,,,17.734339593,,,,,,,,13.990426976,,,,,,,,,,,,4.5520380716,,,,,,73.821827447,,,,,,,,,,,,,64245.0,10.478705773,,,,2863.0,20.728782128,,,,,,25.157673441,,31.496062992,21.558872305,25.117739403,,,,,,,,,7455.2848332
Charlton,2011,,29.2,7.7,,,19.7,94.5262,,,0.0,,,,,,,,,,,0.0,,,,,,,3762.5,2309.6,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,63.6364,,,0.0,0.0,,,,,,,,,58.8,,,,,,,9980.6,,,,,,
Charlton,2012,,32.1,6.6,,11.5,23.5,108.41801724,,,,,,,,,,,,,,,,,,,,,4114.3,2504.7,,,,,,,,,,,,,,,,,,,,,,,,,25.310722421,,,,,,62.765957447,,,,,,,,,,,,,62.1,,,,,,218.88584024,10705.22,,,,,,
Charlton,2013,,34.9,9.5,,11.5,21.0,94.039999962,,,,,,,,,,,,,,,,,,,,,2467.0,1561.7,,,,,,,,,,,,,,,,,,,,,,,,,20.095037708,,,,,,,,,,,,,,,,,,,66.689350119,,,,,,205.12515607,9239.57,,,,,,
Charlton,2014,,35.3,,32.2,11.40625,21.172235347,108.50622847,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,2628.5,1651.5,,,,,,,,,,,,,,,,,,,65.0,,,,,,20.095037708,,,,,,,,,0.0,0.0,,,,,,,,,66.807313643,,,,,,163.9900475,9239.57,,,,,,
Charlton,2015,,36.3,,32.2,10.255839822,20.282207181,,,0.0,,,,,104.26540284,,,,,,0.0,,,,,,,,2445.0,1534.9,,,,,,,,,,,,,,,,,,,63.905731253,,,,,,21.517066431,,,,,,,,,0.0,,123.21,,,,,,,,71.244950422,,,,,,147.10904458,,,,,,,8168.09
Charlton,2016,,34.0,16.6,17.5,7.7669902913,19.899918538,,,,,,,,,,,,,,,,,,,,,,2616.6,1584.4,,,,,,,,,,,,,,,,,,,64.806813974,,,,,,23.472079403,,,,,,,,,,,90.9,,,,,,,,68.217054264,,,,,,147.10904458,,,,,,,8024.9
Charlton,2017,,37.7,17.849345682,17.751865449,6.2434746294,17.44407425,,,,49.5,,,,,,,,,,,55.1,,,,,,,2383.0,1651.6,,,,,,,,,,,,,,,,,,,68.35373819,,,,,,15.440608801,,,,,,,,,,6.5,64.03,,,,,,,,64.807219032,,,,,,136.00059346,,,,,,,7620.7
Charlton,2018,,34.4,16.577953449,19.806443414,5.7668198913,14.512851166,,,,,,,,,,,,,,,,,,,,,,2351.9,1526.8,,,,,,,,,,,,,,,,,,,75.490301807,,,,,,17.679167311,,,,,,,,,,,50.65,,,,,,,,49.545454545,,,,,,136.00059346,,,,,,,7876.5488288
Charlton,2019,,32.3,16.577953449,19.806443414,5.0815947118,14.492229852,,,0.0,0.0,,,,,,,,,,0.0,0.0,26.193781596,,,,,,2053.5,1822.0,15.5,,,,,,,,,,,,,,,,,,76.170933793,,,,,,16.475188366,,,,,,,,,0.0,0.0,,,,,,,,,50.356294537,,,,,,189.43699326,,,,,,,8421.6379081
Charlton,2020,35.4,30.5,15.902177013,19.322826051,4.2872008325,15.711928336,,433.78628501,,,,3.9344146763,3.8002965451,,,,,,,,,26.191723415,,,,,,1347.7,1273.3,21.860653946,,,,,,,,,,,,,,,,,,82.758189938,,54.75088348,,101.91146131,,,,,,,,,40499.0,16.557753444,,,,6592.0,18.66961017,,,,,,45.988258317,,29.462738302,,48.885693746,,189.43699326,,,,,,,8812.2040599
Charlton,2021,36.4,38.2,15.891476726,24.840063538,3.7826541275,18.389092576,,473.76790722,35.8,35.8,,4.9154703937,5.0726200232,,,,,,,39.2,39.2,,,,,,,1386.5,1347.3,21.69298232,,,,,,,,,,,,,,,,,,88.321428018,,60.120240481,,109.22450601,,,,,,,,,42891.0,13.232034756,2.8,2.8,,4765.0,20.839197432,,,,,,38.594755072,,31.746031746,,37.037037037,,189.43699326,,,,,,,9927.6204856
Charlton,2022,38.7,30.6,16.381112896,26.8,3.75877736,20.308571429,,,,,551.77954242,5.8550035953,5.7071683962,,,,,,,,,,,,,,,1510.1,1463.1,21.537798837,,,,,,,,,,,,,,,,,,89.228023753,,65.81945218,,,108.70370828,,,,,,,,46061.0,,,,,5308.0,21.57686777,,,,,,38.674033149,,34.296028881,,,35.555555556,189.43699326,,,,,,,10157.416493
Charlton,2023,43.0,33.5,15.927145264,24.9,3.1659608792,21.173616726,,551.77954242,,,,5.1083321951,4.2777654189,,,,,,,,,,,,,,,,,21.537798837,,,,,,,,,,,,,,,,,,89.228023753,,65.81945218,,108.70370828,,,,,,,,,47229.0,,,,,5175.0,21.57686777,,,,,,38.674033149,,34.296028881,,35.555555556,,,,,,,,,10157.416493
Chatham,2011,,21.6,16.0,19.3,,24.2,58.0029,,,8.2,,,,,,,,,,,7.7,,,,,,,3858.7,2298.0,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,75.0898,,,0.3,1.0,,,,,,,,,58.8,,,,,,,9526.7,,,,,,
Chatham,2012,,27.5,17.0,18.0,9.1,20.6,53.240205398,,3.6,10.3,,,,,,,,,,,9.8,,,,,,,3956.1,2357.2,,,,,,,14.405,,,,,,,,,,,,,,,,,,15.235046535,,,,,,75.534188034,,,0.4,1.2,,,,,,,,,56.5,,,,,,599.30609492,9495.1,,,,,,
Chatham,2013,,34.6,17.8,19.2,9.2,21.3,56.299999952,,3.9,9.6,,,,,,,,,,4.0,10.1,,,,,,,3742.7,2105.0,,,,,,,12.185058738,,,,,,,,,,,,,,,,,,14.962118636,,,,,,,,,0.5,1.2,,,,,,,,,51.240027213,,,,,,513.40983175,8461.12,,,,,,
Chatham,2014,,31.4,16.1,18.8,8.5594172435,22.293275116,58.188700858,,4.8,7.4,,,,,,,,,,5.3,8.1,,,,,,,3570.8,1956.0,,,,,,,12.185058738,,,,,,,,,,,,69.8,,,,,,14.962118636,,,,,,,,,0.6,1.0,,,,,,,,,48.823763345,,,,,,442.66479371,8461.12,,,,,,
Chatham,2015,,30.2,16.1,18.8,7.7224532451,20.874171026,,,6.2,10.4,,,,60.546899134,,,,,,5.9,9.8,,,,,,,3249.6,1941.4,,,,,,,10.9,,,,,,9.6,,,,,,65.840058264,,,,,,13.501886438,,,,,,,,,0.7,,53.79,,,,,,,,46.216314861,,,,,,395.82325421,,,,,,,7548.13
