County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Age-adjusted Death Rate,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Child Mortality Rate (Asian),Child Mortality Rate (Black),Child Mortality Rate (Hispanic),Child Mortality Rate (White),Child Mortality Rate (white),Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (white),ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (White),Firearm Fatalities Rate (white),Homicide Rate,Homicide Rate (Asian),Homicide Rate (Black),Homicide Rate (Hispanic),Homicide Rate (White),Homicide Rate (white),Infant Mortality Rate,Infant Mortality Rate (Asian),Infant Mortality Rate (Black),Infant Mortality Rate (Hispanic),Infant Mortality Rate (White),Infant Mortality Rate (white),Injury Death Rate,Injury Death Rate (Asian),Injury Death Rate (Black),Injury Death Rate (Hispanic),Injury Death Rate (White),Injury Death Rate (white),MV Mortality Rate,MV Mortality Rate (Asian),MV Mortality Rate (Black),MV Mortality Rate (Hispanic),MV Mortality Rate (White),MV Mortality Rate (white),Mammography Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hosp. Rate,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Suicide Rate (Asian),Suicide Rate (Black),Suicide Rate (Hispanic),Suicide Rate (White),Suicide Rate (white),Teen Birth Rate,Teen Birth Rate (Asian),Teen Birth Rate (Black),Teen Birth Rate (Hispanic),Teen Birth Rate (White),Teen Birth Rate (white),Violent Crime Rate,YPLL Rate,YPLL Rate (Asian),YPLL Rate (Black),YPLL Rate (Hispanic),YPLL Rate (White),YPLL Rate (white),Years of Potential Life Lost Rate
Thomas,2011,N/A,27.9,10.4,20.5,N/A,19.2,61.5961,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4480.8,2362.3,N/A,N/A,N/A,N/A,N/A,N/A,4.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71.6,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.6,N/A,N/A,N/A,N/A,N/A,N/A,10142.3,N/A,N/A,N/A,N/A,N/A,N/A
Thomas,2012,N/A,35.5,9.7,20.3,9.4,21.1,56.397186301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3995.6,2151.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.363272697,N/A,N/A,N/A,N/A,N/A,67.924528302,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.0,N/A,N/A,N/A,N/A,N/A,288.15954774,9876.31,N/A,N/A,N/A,N/A,N/A,N/A
Thomas,2013,N/A,33.8,11.7,18.9,8.3,20.6,56.069999933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4698.1,2378.0,N/A,N/A,N/A,N/A,N/A,N/A,5.8342300761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.150938015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.242880172,N/A,N/A,N/A,N/A,N/A,277.95079415,9712.88,N/A,N/A,N/A,N/A,N/A,N/A
Thomas,2014,N/A,32.6,13.7,22.0,8.01657031,21.305069322,52.415628199,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4395.1,2426.7,N/A,N/A,N/A,N/A,N/A,N/A,5.8342300761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.5,N/A,N/A,N/A,N/A,N/A,18.150938015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.553206736,N/A,N/A,N/A,N/A,N/A,273.71222201,9712.88,N/A,N/A,N/A,N/A,N/A,N/A
Thomas,2015,N/A,29.2,13.7,22.0,7.2349839955,19.752620658,N/A,N/A,0.0,N/A,N/A,N/A,N/A,81.042750051,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4160.8,2203.6,N/A,N/A,N/A,N/A,N/A,N/A,6.0,N/A,N/A,N/A,N/A,N/A,8.7,N/A,N/A,N/A,N/A,N/A,54.147908817,N/A,N/A,N/A,N/A,N/A,15.402782769,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,58.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.666666667,N/A,N/A,N/A,N/A,N/A,301.73347374,N/A,N/A,N/A,N/A,N/A,N/A,8909.64
Thomas,2016,N/A,35.5,13.1,18.7,8.5663123845,20.220934932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,61.256437598,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4254.3,2473.0,N/A,N/A,N/A,N/A,N/A,N/A,5.1,N/A,N/A,N/A,N/A,N/A,7.9948141746,N/A,N/A,N/A,N/A,N/A,56.771447985,N/A,N/A,N/A,N/A,N/A,14.715291107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.552448865,N/A,N/A,N/A,N/A,N/A,301.73347374,N/A,N/A,N/A,N/A,N/A,N/A,8156.8
Thomas,2017,N/A,32.4,14.003976454,18.418781653,7.0841766877,18.924999322,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.439573569,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4084.5,2400.7,12.5,N/A,N/A,N/A,N/A,N/A,4.1,N/A,N/A,N/A,N/A,N/A,7.2336694432,N/A,N/A,N/A,N/A,N/A,63.749069397,N/A,N/A,N/A,N/A,N/A,14.981225656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60.839430112,N/A,N/A,N/A,N/A,N/A,327.41122404,N/A,N/A,N/A,N/A,N/A,N/A,8209.9
Thomas,2018,N/A,30.1,13.831120877,19.855525206,6.3916092021,16.040844112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.181893554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3966.4,2616.5,9.7837349853,N/A,N/A,N/A,N/A,N/A,3.5000079546,N/A,N/A,N/A,N/A,N/A,7.928880346,N/A,N/A,N/A,N/A,N/A,59.591840365,N/A,N/A,N/A,N/A,N/A,14.954579442,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.17040991,N/A,N/A,N/A,N/A,N/A,327.41122404,N/A,N/A,N/A,N/A,N/A,N/A,8722.9582037
Thomas,2019,N/A,25.4,13.831120877,19.855525206,5.8935911538,15.961554259,N/A,N/A,N/A,12.6,N/A,N/A,N/A,76.235359346,N/A,N/A,N/A,N/A,N/A,N/A,11.2,N/A,N/A,N/A,N/A,N/A,N/A,4589.3,2438.6,9.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.4643288996,N/A,N/A,N/A,N/A,N/A,65.357152384,N/A,N/A,N/A,N/A,N/A,17.178632326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.63318643,N/A,N/A,N/A,N/A,N/A,264.48665545,N/A,N/A,N/A,N/A,N/A,N/A,9411.7157693
Thomas,2020,32.5,30.7,14.053660413,17.888253782,4.7149187592,16.119270385,N/A,462.1499026,N/A,12.7,N/A,4.1329364267,3.9280928666,81.401027979,N/A,122.04593365,N/A,50.056882821,N/A,N/A,11.3,7.4363264547,N/A,N/A,N/A,N/A,N/A,3123.6,2145.5,10.24512577,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.3023255814,N/A,N/A,N/A,N/A,N/A,69.488679136,N/A,49.691548801,N/A,84.963718196,N/A,N/A,N/A,14.683907301,N/A,21.326392231,N/A,N/A,41642.0,18.466044764,N/A,0.8,N/A,5535.0,12.12486779,N/A,N/A,N/A,N/A,N/A,42.395833333,N/A,54.244709316,72.99270073,30.825390387,N/A,264.48665545,N/A,N/A,12152.101631,N/A,8327.8403596,N/A,9550.7085402
Thomas,2021,36.7,25.0,15.678117395,21.441241335,4.0255009107,17.047846219,N/A,478.55283703,N/A,N/A,N/A,4.5300440277,4.5873187486,77.325022846,N/A,118.12352346,N/A,45.756119881,N/A,N/A,N/A,8.976794985,N/A,N/A,N/A,N/A,N/A,2923.1,1897.8,9.8219108974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.9887640449,N/A,N/A,N/A,N/A,N/A,67.414024796,N/A,46.277126921,N/A,84.468539309,N/A,N/A,N/A,13.879491317,N/A,25.176922614,N/A,N/A,47978.0,20.075394258,N/A,N/A,N/A,5610.0,10.729260949,N/A,N/A,N/A,N/A,N/A,38.409351842,N/A,49.156272927,70.048309179,27.575020276,N/A,264.48665545,N/A,N/A,12593.501197,N/A,8090.6499418,N/A,9662.3672913
Thomas,2022,37.3,23.6,16.210856726,21.4,6.23744832,16.055525713,N/A,N/A,13.1,27.2,503.54628891,5.5079463382,4.8469221733,75.703808848,N/A,N/A,N/A,N/A,N/A,13.2,26.3,9.7545602569,N/A,N/A,N/A,N/A,N/A,2783.1,1905.1,8.0609768113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.6536014253,N/A,N/A,N/A,N/A,N/A,65.38347858,N/A,46.458743413,N/A,N/A,81.689272503,N/A,N/A,17.391909284,N/A,N/A,23.051591658,N/A,57969.0,20.107238606,1.0,2.0,N/A,5277.0,10.487524581,N/A,N/A,N/A,N/A,N/A,35.691856814,N/A,44.809010774,62.052505967,N/A,26.460411154,264.48665545,N/A,N/A,14311.061798,N/A,N/A,7524.4332835,9989.8647295
Thomas,2023,37.3,28.9,15.147166324,20.1,4.1818388712,15.110238947,N/A,503.54628891,N/A,N/A,N/A,5.262730126,3.8219031457,75.703808848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.7545602569,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.0609768113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.6536014253,N/A,N/A,N/A,N/A,N/A,65.38347858,N/A,46.458743413,N/A,81.689272503,N/A,N/A,N/A,17.391909284,N/A,23.051591658,N/A,N/A,50154.0,20.107238606,N/A,N/A,N/A,3211.0,10.487524581,N/A,N/A,N/A,N/A,N/A,35.691856814,N/A,44.809010774,62.052505967,26.460411154,N/A,N/A,N/A,N/A,14311.061798,N/A,7524.4332835,N/A,9989.8647295
Tift,2011,N/A,28.9,7.4,17.8,N/A,26.4,68.9687,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7028.3,2995.6,N/A,N/A,N/A,N/A,N/A,N/A,12.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69.1729,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.8,N/A,N/A,N/A,N/A,N/A,N/A,9278.8,N/A,N/A,N/A,N/A,N/A,N/A
Tift,2012,N/A,33.1,4.4,19.4,12.0,25.4,74.537161175,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6122.2,3151.2,N/A,N/A,N/A,N/A,N/A,N/A,12.957,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.910145293,N/A,N/A,N/A,N/A,N/A,72.704081633,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.1,N/A,N/A,N/A,N/A,N/A,701.6906878,8948.01,N/A,N/A,N/A,N/A,N/A,N/A
Tift,2013,N/A,38.3,6.7,19.0,11.5,24.7,81.679999828,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5974.8,3308.8,N/A,N/A,N/A,N/A,N/A,N/A,11.943280276,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.524642968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.953422724,N/A,N/A,N/A,N/A,N/A,746.08306391,9189.96,N/A,N/A,N/A,N/A,N/A,N/A
Tift,2014,N/A,38.3,8.5,16.6,10.232582559,27.074210813,83.864917555,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2631.2,1614.1,N/A,N/A,N/A,N/A,N/A,N/A,11.943280276,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.4,N/A,N/A,N/A,N/A,N/A,23.524642968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.707541491,N/A,N/A,N/A,N/A,N/A,698.10572009,9189.96,N/A,N/A,N/A,N/A,N/A,N/A
Tift,2015,N/A,40.7,8.5,16.6,8.6659186835,27.21157766,N/A,N/A,N/A,15.5,N/A,N/A,N/A,55.714354925,N/A,N/A,N/A,N/A,N/A,N/A,14.7,N/A,N/A,N/A,N/A,N/A,N/A,1525.9,890.5,N/A,N/A,N/A,N/A,N/A,N/A,8.7,N/A,N/A,N/A,N/A,N/A,7.6,N/A,N/A,N/A,N/A,N/A,59.348061544,N/A,N/A,N/A,N/A,N/A,21.67578708,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,62.078963077,N/A,N/A,N/A,N/A,N/A,644.83520425,N/A,N/A,N/A,N/A,N/A,N/A,8462.87
Tift,2016,N/A,40.4,14.2,18.3,7.3734753574,24.382799174,N/A,N/A,N/A,14.2,N/A,N/A,N/A,58.267984171,N/A,N/A,N/A,N/A,N/A,N/A,14.7,N/A,N/A,N/A,N/A,N/A,N/A,4016.9,2042.7,N/A,N/A,N/A,N/A,N/A,N/A,8.5,N/A,N/A,N/A,N/A,N/A,6.7391304348,N/A,N/A,N/A,N/A,N/A,61.181091096,N/A,N/A,N/A,N/A,N/A,23.03306485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5,58.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.108762359,N/A,N/A,N/A,N/A,N/A,644.83520425,N/A,N/A,N/A,N/A,N/A,N/A,8329.6
Tift,2017,N/A,39.8,14.406377304,19.465581411,6.1607688462,21.113335525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.238162995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4421.4,2482.9,18.6,N/A,N/A,N/A,N/A,N/A,6.7,N/A,N/A,N/A,N/A,N/A,6.5999089668,N/A,N/A,N/A,N/A,N/A,65.596561565,N/A,N/A,N/A,N/A,N/A,20.060180542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.627096994,N/A,N/A,N/A,N/A,N/A,560.24899956,N/A,N/A,N/A,N/A,N/A,N/A,8144.9
Tift,2018,N/A,35.8,14.375672573,20.715913841,5.5025996534,19.496009327,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76.174562611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.629947014,N/A,N/A,N/A,N/A,N/A,4037.4,2215.9,19.150879467,N/A,N/A,N/A,N/A,N/A,7.7132088702,N/A,N/A,N/A,N/A,N/A,6.8043742406,N/A,N/A,N/A,N/A,N/A,70.21989138,N/A,N/A,N/A,N/A,N/A,21.386624595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,56.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.503646504,N/A,N/A,N/A,N/A,N/A,560.24899956,N/A,N/A,N/A,N/A,N/A,N/A,9315.5776008
Tift,2019,N/A,31.5,14.375672573,20.715913841,4.7473121072,17.410633824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.663374648,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.275963663,N/A,N/A,N/A,N/A,N/A,3439.6,2189.7,17.2,N/A,N/A,N/A,N/A,N/A,7.7,N/A,N/A,N/A,N/A,N/A,6.2938755749,N/A,N/A,N/A,N/A,N/A,71.365291859,N/A,N/A,N/A,N/A,N/A,19.250625645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.373077588,N/A,N/A,N/A,N/A,N/A,564.85355649,N/A,N/A,N/A,N/A,N/A,N/A,9177.3097678
Tift,2020,36.0,30.4,14.561740034,18.826405131,4.0130320112,17.767639903,N/A,481.86328342,N/A,N/A,N/A,4.1538694603,4.1867216111,71.960297767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.8363074502,N/A,N/A,N/A,N/A,N/A,2185.7,1507.9,18.676430836,N/A,21.318814674,N/A,19.967184367,N/A,8.4265224795,N/A,N/A,N/A,N/A,N/A,6.6095471236,N/A,N/A,N/A,N/A,N/A,71.265328189,N/A,70.516079306,N/A,80.736875917,N/A,N/A,N/A,12.806333314,N/A,21.659890215,N/A,N/A,45680.0,18.608570476,N/A,N/A,N/A,5823.0,13.046174766,N/A,N/A,N/A,N/A,N/A,41.183702143,N/A,32.510388658,66.889632107,19.131975199,N/A,564.85355649,N/A,N/A,12692.636636,N/A,7401.0947742,N/A,8926.2145423
Tift,2021,38.4,31.0,14.864660675,21.579569036,3.3567920612,19.73099666,N/A,486.84587963,31.1,38.4,N/A,4.7748010574,4.9076201195,59.67922417,N/A,N/A,N/A,N/A,N/A,26.7,34.0,8.2093044256,N/A,N/A,N/A,N/A,N/A,2397.4,1950.9,15.240529977,N/A,19.622592144,N/A,13.96392072,N/A,7.7357196856,N/A,N/A,N/A,N/A,N/A,6.8337129841,N/A,N/A,N/A,N/A,N/A,67.353309899,N/A,65.408640481,N/A,75.928818914,N/A,N/A,N/A,12.860683721,N/A,20.517411822,N/A,N/A,47764.0,17.932804726,2.1,2.6,N/A,5682.0,11.220472895,N/A,N/A,N/A,N/A,N/A,39.051480959,N/A,39.712087367,62.259306804,20.539382033,N/A,564.85355649,N/A,N/A,12487.692704,N/A,7885.3037922,N/A,8955.7358026
Tift,2022,36.5,29.9,16.387301847,22.8,5.05853659,19.213247968,N/A,N/A,16.2,33.2,547.50334343,5.5571697501,5.076961563,59.78030737,N/A,N/A,N/A,N/A,N/A,16.9,31.4,8.2011580035,N/A,N/A,N/A,N/A,N/A,2487.2,1972.9,16.719118804,N/A,29.247842972,N/A,N/A,12.314296018,9.830494193,N/A,N/A,N/A,N/A,N/A,6.6496163683,N/A,N/A,N/A,N/A,N/A,66.384736428,N/A,68.244966934,N/A,N/A,74.765368681,N/A,N/A,13.970545433,N/A,N/A,19.350690695,N/A,45093.0,16.852275759,1.4,2.6,N/A,4827.0,9.0569868959,N/A,N/A,N/A,N/A,N/A,38.587196468,N/A,45.37521815,57.943925234,N/A,24.658027358,564.85355649,N/A,N/A,15568.5461,7365.1063687,N/A,8349.9373377,10423.51153
Tift,2023,40.9,31.8,16.783423793,20.6,3.4110718492,19.913190107,N/A,547.50334343,N/A,N/A,N/A,5.1323462372,4.1158204811,59.78030737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.2011580035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.719118804,N/A,29.247842972,N/A,12.314296018,N/A,9.830494193,N/A,N/A,N/A,N/A,N/A,6.6496163683,N/A,N/A,N/A,N/A,N/A,66.384736428,N/A,68.244966934,N/A,74.765368681,N/A,N/A,N/A,13.970545433,N/A,19.350690695,N/A,N/A,48717.0,16.852275759,N/A,N/A,N/A,3508.0,9.0569868959,N/A,N/A,N/A,N/A,N/A,38.587196468,N/A,45.37521815,57.943925234,24.658027358,N/A,N/A,N/A,N/A,15568.5461,7365.1063687,8349.9373377,N/A,10423.51153
Toombs,2011,N/A,34.7,11.8,25.4,N/A,26.6,78.4913,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6087.3,3513.9,N/A,N/A,N/A,N/A,N/A,N/A,8.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.046,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.1,N/A,N/A,N/A,N/A,N/A,N/A,10793.0,N/A,N/A,N/A,N/A,N/A,N/A
Toombs,2012,N/A,40.0,10.8,21.9,10.6,25.4,91.187643039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5908.8,3353.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33.604444188,N/A,N/A,N/A,N/A,N/A,61.756373938,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82.5,N/A,N/A,N/A,N/A,N/A,N/A,10331.05,N/A,N/A,N/A,N/A,N/A,N/A
Toombs,2013,N/A,39.4,14.0,23.8,11.4,23.9,88.279999971,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5529.3,3729.0,N/A,N/A,N/A,N/A,N/A,N/A,6.3698324734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.787523621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,83.852280956,N/A,N/A,N/A,N/A,N/A,597.68931595,9273.6,N/A,N/A,N/A,N/A,N/A,N/A
Toombs,2014,N/A,42.7,12.4,17.3,10.585846868,24.183703957,90.274341679,N/A,N/A,19.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.3,N/A,N/A,N/A,N/A,N/A,N/A,5065.6,3346.5,N/A,N/A,N/A,N/A,N/A,N/A,6.3698324734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.8,N/A,N/A,N/A,N/A,N/A,30.787523621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84.822076979,N/A,N/A,N/A,N/A,N/A,490.77993829,9273.6,N/A,N/A,N/A,N/A,N/A,N/A
Toombs,2015,N/A,40.8,12.4,17.3,9.9604128376,22.359981058,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.572780443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3432.3,3201.1,N/A,N/A,N/A,N/A,N/A,N/A,5.9,N/A,N/A,N/A,N/A,N/A,7.4,N/A,N/A,N/A,N/A,N/A,87.245960292,N/A,N/A,N/A,N/A,N/A,28.356578726,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81.037277147,N/A,N/A,N/A,N/A,N/A,415.6383946,N/A,N/A,N/A,N/A,N/A,N/A,9185.84
Toombs,2016,N/A,37.9,13.8,19.1,9.9088930098,23.157894737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52.586603563,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3040.9,3441.7,N/A,N/A,N/A,N/A,N/A,N/A,6.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.690120595,N/A,N/A,N/A,N/A,N/A,27.769918367,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.00780078,N/A,N/A,N/A,N/A,N/A,415.6383946,N/A,N/A,N/A,N/A,N/A,N/A,9752.8
Toombs,2017,N/A,39.0,14.243029961,19.298286987,8.5067421342,20.218507878,N/A,N/A,N/A,22.2,N/A,N/A,N/A,86.513825575,N/A,N/A,N/A,N/A,N/A,N/A,18.5,14.670644041,N/A,N/A,N/A,N/A,N/A,3274.2,3040.9,9.5,N/A,N/A,N/A,N/A,N/A,6.3,N/A,N/A,N/A,N/A,N/A,6.7939178259,N/A,N/A,N/A,N/A,N/A,79.094803911,N/A,N/A,N/A,N/A,N/A,24.627057276,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.6,76.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.512075818,N/A,N/A,N/A,N/A,N/A,414.89577009,N/A,N/A,N/A,N/A,N/A,N/A,10041.7
