County,Year,% Adults with Obesity,% Children in Poverty,% Excessive Drinking,% Smokers,% Unemployed,% Uninsured,ACSC Rate,Age-Adjusted Death Rate,Age-Adjusted Death Rate-All Opioids,Age-Adjusted Death Rate-Drug Overdoses,Average Number of Mentally Unhealthy Days,Average Number of Physically Unhealthy Days,Child Mortality Rate,Death Rate-All Opioids,Death Rate-Drug Overdoses,Drug Overdose Mortality Rate,ER Visit Rate-All Other Unintentional Injury,ER Visit Rate-Falls,Firearm Fatalities Rate,Homicide Rate,Infant Mortality Rate,Injury Death Rate,Injury Death Rate (Black),Injury Death Rate (White),MV Mortality Rate,Median Household Income,Motor Vehicle Mortality Rate,Percent of Deaths by Cause-All Opioids,Percent of Deaths by Cause-Drug Overdoses,Preventable Hospitalization Rate,Suicide Rate (Age-Adjusted),Teen Birth Rate,Teen Birth Rate (Black),Teen Birth Rate (White),Violent Crime Rate,YPLL Rate,YPLL Rate (Black),YPLL Rate (White),Years of Potential Life Lost Rate,Cluster
Charlton,2017,36.04905660377358,37.7,17.849345682,17.751865449,6.2434746294,17.44407425,83.42316256817881,478.1914783254852,7.962231320368475,49.5,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,55.1,16.038530334514796,2383.0,1651.6,16.920799542435546,7.209506117008523,7.889866512148114,68.35373819,67.20766840686468,95.93947376991798,15.440608801,51020.333333333336,20.878227117222163,0.7282527881040891,6.5,64.03,17.03977233716966,64.807219032,37.113392784479764,29.92501036151794,136.00059346,9468.093949044585,11879.087833174164,9454.111234510978,7620.7,1
Charlton,2018,36.04905660377358,34.4,16.577953449,19.806443414,5.7668198913,14.512851166,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,2351.9,1526.8,16.920799542435546,7.209506117008523,7.889866512148114,75.490301807,67.20766840686468,95.93947376991798,17.679167311,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,50.65,17.03977233716966,49.545454545,37.113392784479764,29.92501036151794,136.00059346,9468.093949044585,11879.087833174164,9454.111234510978,7876.5488288,1
Charlton,2019,36.04905660377358,32.3,16.577953449,19.806443414,5.0815947118,14.492229852,83.42316256817881,478.1914783254852,0.0,0.0,4.873584574814779,4.350794809712578,67.93104816837146,0.0,0.0,26.193781596,2053.5,1822.0,15.5,7.209506117008523,7.889866512148114,76.170933793,67.20766840686468,95.93947376991798,16.475188366,51020.333333333336,20.878227117222163,0.0,0.0,2410.3373730862204,17.03977233716966,50.356294537,37.113392784479764,29.92501036151794,189.43699326,9468.093949044585,11879.087833174164,9454.111234510978,8421.6379081,1
Charlton,2020,35.4,30.5,15.902177013,19.322826051,4.2872008325,15.711928336,83.42316256817881,433.78628501,7.962231320368475,14.82749546279492,3.9344146763,3.8002965451,67.93104816837146,8.34330808080808,14.108257713248639,26.191723415,1347.7,1273.3,21.860653946,7.209506117008523,7.889866512148114,82.758189938,54.75088348,101.91146131,21.391142061579277,40499.0,16.557753444,0.7282527881040891,1.438938053097345,6592.0,18.66961017,45.988258317,29.462738302,48.885693746,189.43699326,9468.093949044585,11879.087833174164,9454.111234510978,8812.2040599,1
Charlton,2021,36.4,38.2,15.891476726,24.840063538,3.7826541275,18.389092576,83.42316256817881,473.76790722,35.8,35.8,4.9154703937,5.0726200232,67.93104816837146,39.2,39.2,16.038530334514796,1386.5,1347.3,21.69298232,7.209506117008523,7.889866512148114,88.321428018,60.120240481,109.22450601,21.391142061579277,42891.0,13.232034756,2.8,2.8,4765.0,20.839197432,38.594755072,31.746031746,37.037037037,189.43699326,9468.093949044585,11879.087833174164,9454.111234510978,9927.6204856,1
Charlton,2022,38.7,30.6,16.381112896,26.8,3.75877736,20.308571429,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,5.8550035953,5.7071683962,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,1510.1,1463.1,21.537798837,7.209506117008523,7.889866512148114,89.228023753,65.81945218,108.70370828,21.391142061579277,46061.0,20.878227117222163,0.7282527881040891,1.438938053097345,5308.0,21.57686777,38.674033149,34.296028881,35.555555556,189.43699326,9468.093949044585,11879.087833174164,9454.111234510978,10157.416493,1
Charlton,2023,43.0,33.5,15.927145264,24.9,3.1659608792,21.173616726,83.42316256817881,551.77954242,7.962231320368475,14.82749546279492,5.1083321951,4.2777654189,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,3727.5102496016993,2355.6575982996815,21.537798837,7.209506117008523,7.889866512148114,89.228023753,65.81945218,108.70370828,21.391142061579277,47229.0,20.878227117222163,0.7282527881040891,1.438938053097345,5175.0,21.57686777,38.674033149,34.296028881,35.555555556,320.912799077097,9468.093949044585,11879.087833174164,9454.111234510978,10157.416493,0
Chatham,2011,36.04905660377358,21.6,16.0,19.3,7.147057795418082,24.2,58.0029,478.1914783254852,7.962231320368475,8.2,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,7.7,16.038530334514796,3858.7,2298.0,16.920799542435546,14.8,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.3,1.0,2410.3373730862204,17.03977233716966,58.8,37.113392784479764,29.92501036151794,320.912799077097,9526.7,11879.087833174164,9454.111234510978,9290.782779311376,0
Chatham,2012,36.04905660377358,27.5,17.0,18.0,9.1,20.6,53.240205398,478.1914783254852,3.6,10.3,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,9.8,16.038530334514796,3956.1,2357.2,16.920799542435546,14.405,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,15.235046535,51020.333333333336,20.878227117222163,0.4,1.2,2410.3373730862204,17.03977233716966,56.5,37.113392784479764,29.92501036151794,599.30609492,9495.1,11879.087833174164,9454.111234510978,9290.782779311376,0
Chatham,2013,36.04905660377358,34.6,17.8,19.2,9.2,21.3,56.299999952,478.1914783254852,3.9,9.6,4.873584574814779,4.350794809712578,67.93104816837146,4.0,10.1,16.038530334514796,3742.7,2105.0,16.920799542435546,12.185058738,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,14.962118636,51020.333333333336,20.878227117222163,0.5,1.2,2410.3373730862204,17.03977233716966,51.240027213,37.113392784479764,29.92501036151794,513.40983175,8461.12,11879.087833174164,9454.111234510978,9290.782779311376,0
Chatham,2014,36.04905660377358,31.4,16.1,18.8,8.5594172435,22.293275116,58.188700858,478.1914783254852,4.8,7.4,4.873584574814779,4.350794809712578,67.93104816837146,5.3,8.1,16.038530334514796,3570.8,1956.0,16.920799542435546,12.185058738,7.889866512148114,69.8,67.20766840686468,95.93947376991798,14.962118636,51020.333333333336,20.878227117222163,0.6,1.0,2410.3373730862204,17.03977233716966,48.823763345,37.113392784479764,29.92501036151794,442.66479371,8461.12,11879.087833174164,9454.111234510978,9290.782779311376,0
Chatham,2015,36.04905660377358,30.2,16.1,18.8,7.7224532451,20.874171026,83.42316256817881,478.1914783254852,6.2,10.4,4.873584574814779,4.350794809712578,60.546899134,5.9,9.8,16.038530334514796,3249.6,1941.4,16.920799542435546,10.9,9.6,65.840058264,67.20766840686468,95.93947376991798,13.501886438,51020.333333333336,20.878227117222163,0.7,1.438938053097345,53.79,17.03977233716966,46.216314861,37.113392784479764,29.92501036151794,395.82325421,9468.093949044585,11879.087833174164,9454.111234510978,7548.13,0
Chatham,2016,36.04905660377358,27.5,17.4,17.3,7.2826367487,21.78327995,83.42316256817881,478.1914783254852,9.7,12.7,4.873584574814779,4.350794809712578,62.85534699,9.0,11.8,9.7823195311,3311.2,1960.3,16.920799542435546,10.5,8.3163013602,65.821453214,67.20766840686468,95.93947376991798,12.950639256,51020.333333333336,20.878227117222163,1.0,1.4,49.08,17.03977233716966,42.775217147,37.113392784479764,29.92501036151794,395.82325421,9468.093949044585,11879.087833174164,9454.111234510978,7762.2,0
Chatham,2017,36.04905660377358,25.3,16.099553582,16.853537815,5.7329381308,18.582467795,83.42316256817881,478.1914783254852,10.1,13.7,4.873584574814779,4.350794809712578,80.007360677,9.3,12.7,9.8966856707,3539.7,1950.4,19.8,12.1,7.543561411,67.585611424,67.20766840686468,95.93947376991798,12.370081658,51020.333333333336,20.878227117222163,1.1,1.5,43.16,17.03977233716966,38.79828849,37.113392784479764,29.92501036151794,397.11268969,9468.093949044585,11879.087833174164,9454.111234510978,7981.5,0
Chatham,2018,36.04905660377358,25.1,17.662898062,17.959876556,5.2263606952,15.354161067,83.42316256817881,478.1914783254852,10.8,15.0,4.873584574814779,4.350794809712578,86.232589561,8.34330808080808,13.8,10.239499568,3129.7,1694.0,21.282839032,12.916737786,7.5951189662,72.757612504,67.20766840686468,95.93947376991798,12.814223994,51020.333333333336,20.878227117222163,1.2,1.6,41.68,17.03977233716966,31.034904708,37.113392784479764,29.92501036151794,397.11268969,9468.093949044585,11879.087833174164,9454.111234510978,8561.2612139,1
Chatham,2019,36.04905660377358,24.2,17.662898062,17.959876556,4.5020355905,14.657389586,83.42316256817881,478.1914783254852,7.7,13.0,4.873584574814779,4.350794809712578,85.952508268,7.9,13.1,11.655563108,3984.0,2206.8,22.3,13.6,7.6428571429,74.421431132,67.20766840686468,95.93947376991798,12.143720937,51020.333333333336,20.878227117222163,0.9,1.5,2410.3373730862204,17.03977233716966,27.913159061,37.113392784479764,29.92501036151794,448.04038988,9468.093949044585,11879.087833174164,9454.111234510978,8585.2437572,0
Chatham,2020,32.4,20.0,16.948149929,17.080114225,3.7255889509,16.223679374,83.42316256817881,395.41918388,15.9,22.8,3.6670732525,3.3980138721,80.514335139,15.5,23.1,13.236983441,1462.0,949.7,22.583355164,13.590901819,7.3804723502,74.837764651,74.003141707,84.318446863,21.391142061579277,54165.0,12.337128588,1.6,2.3,4502.0,15.185743447,25.071578979,31.599637133,13.707213911,448.04038988,9468.093949044585,10435.942734,7283.1493866,8287.3681329,1
Chatham,2021,29.8,21.6,20.680610284,17.371416158,3.2973642567,16.494590444,83.42316256817881,386.98374725,18.7,22.9,4.3463598438,3.8819219003,72.202748545,18.9,23.3,13.576857671,1370.4,879.1,22.41960082,13.602547513,7.642282397,76.669499102,75.694060223,86.143761873,21.391142061579277,57122.0,12.556197704,1.7,2.2,4131.0,16.771723007,22.663059814,29.115105531,12.518953384,448.04038988,9468.093949044585,10060.556149,7076.4942472,8047.2553228,1
Chatham,2022,33.1,24.5,18.697758976,18.1,7.61780831,16.429550834,83.42316256817881,478.1914783254852,25.0,31.8,4.9810739687,4.2452046741,69.152897465,23.6,30.2,17.164158472,1769.5,1146.4,20.861093439,13.924636498,7.3735823633,77.987332757,75.286366094,88.212545659,21.391142061579277,56357.0,12.190251169,2.3,2.9,3749.0,15.732627506,21.136732899,27.225725471,11.153133683,448.04038988,9468.093949044585,10677.2526,7288.6315598,8514.9491953,1
Chatham,2023,36.1,24.1,16.70300164,16.4,4.3321726197,15.337516401,83.42316256817881,410.27445805,7.962231320368475,14.82749546279492,4.8385750132,3.4631102307,69.152897465,8.34330808080808,14.108257713248639,17.164158472,3727.5102496016993,2355.6575982996815,20.861093439,13.924636498,7.3735823633,77.987332757,75.286366094,88.212545659,21.391142061579277,61527.0,12.190251169,0.7282527881040891,1.438938053097345,3072.0,15.732627506,21.136732899,27.225725471,11.153133683,320.912799077097,9468.093949044585,10677.2526,7288.6315598,8514.9491953,0
Chattahoochee,2011,36.04905660377358,16.4,14.380828813563689,20.258496137379062,7.147057795418082,24.4,49.7874,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,1106.5,612.8,16.920799542435546,2.6,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.0,1.438938053097345,2410.3373730862204,17.03977233716966,34.3,37.113392784479764,29.92501036151794,320.912799077097,6433.9,11879.087833174164,9454.111234510978,9290.782779311376,1
Chattahoochee,2012,36.04905660377358,20.6,14.380828813563689,20.258496137379062,16.0,20.1,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,951.1,728.7,16.920799542435546,7.209506117008523,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,11.978080113,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,2410.3373730862204,17.03977233716966,28.7,37.113392784479764,29.92501036151794,320.912799077097,8038.84,11879.087833174164,9454.111234510978,9290.782779311376,1
Chattahoochee,2013,36.04905660377358,19.4,14.380828813563689,20.258496137379062,17.8,15.1,43.75,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,934.4,693.0,16.920799542435546,7.209506117008523,7.889866512148114,75.98458018569293,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,2410.3373730862204,17.03977233716966,37.941561273,37.113392784479764,29.92501036151794,320.912799077097,8957.29,11879.087833174164,9454.111234510978,9290.782779311376,1
Chattahoochee,2014,36.04905660377358,21.6,14.380828813563689,20.258496137379062,18.331805683,15.504451039,83.42316256817881,478.1914783254852,7.962231320368475,14.82749546279492,4.873584574814779,4.350794809712578,67.93104816837146,8.34330808080808,14.108257713248639,16.038530334514796,937.7,523.8,16.920799542435546,7.209506117008523,7.889866512148114,46.0,67.20766840686468,95.93947376991798,21.391142061579277,51020.333333333336,20.878227117222163,0.7282527881040891,1.438938053097345,2410.3373730862204,17.03977233716966,38.0859375,37.113392784479764,29.92501036151794,157.68725361,8957.29,11879.087833174164,9454.111234510978,9290.782779311376,1
Chattahoochee,2015,36.04905660377358,24.4,14.380828813563689,20.258496137379062,16.652173913,13.201072386,83.42316256817881,478.1914783254852,0.0,0.0,4.873584574814779,4.350794809712578,67.93104816837146,0.0,0.0,16.038530334514796,1038.0,651.0,16.920799542435546,7.209506117008523,7.889866512148114,48.631607191,67.20766840686468,95.93947376991798,14.384177405,51020.333333333336,20.878227117222163,0.0,1.438938053097345,2410.3373730862204,17.03977233716966,38.461538462,37.113392784479764,29.92501036151794,77.289707587,9468.093949044585,11879.087833174164,9454.111234510978,6379.92,1
Chattahoochee,2016,36.04905660377358,22.4,24.2,18.4,9.8469176665,14.851376549,83.42316256817881,478.1914783254852,0.0,0.0,4.873584574814779,4.350794809712578,67.93104816837146,0.0,0.0,16.038530334514796,1291.0,659.2,16.920799542435546,7.209506117008523,7.889866512148114,41.084634347,67.20766840686468,95.93947376991798,13.027155698,51020.333333333336,20.878227117222163,0.0,0.0,44.32,17.03977233716966,37.305122494,37.113392784479764,29.92501036151794,77.289707587,9468.093949044585,11879.087833174164,9454.111234510978,7461.4,1
